parrot_id,short_id,name,content_type,home_country,country,average_demand,peak_demand,market_standing,market_travelability_index
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,GB,0.08732467121922441,5.524339985808228,Average,0.009985307391985969
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,NG,0.05809684636350696,2.560626601751464,Average,0.006643195575145638
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,IN,0.04404994765717762,0.8124382515911046,Average,0.005036975940666099
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,DE,0.043625082353042285,1.1349322845432837,Average,0.004988393900759753
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PH,0.030278640768057,1.3054805150935083,Average,0.0034622693822866316
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PK,0.029059038610281543,0.4498951470491682,Average,0.0033228116291535593
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,TT,0.02847837118622303,3.6108671001625763,Average,0.0032564140963511627
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,FR,0.026931964070773813,0.5576519742835935,Average,0.003079587202126162
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,JM,0.02628185432111441,5.395226700208121,Average,0.0030052491531161697
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,AR,0.022922770265528542,3.68097814889798,Average,0.002621148229720312
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,CA,0.019368573166154732,1.596851799945515,Average,0.0022147367302729555
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,QA,0.017317434998991382,3.3817923336679714,Average,0.0019801953937113375
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,GH,0.016997567506287708,1.1761170655642632,Average,0.0019436195303870808
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,KE,0.016628532906028677,0.6687639190113681,Average,0.0019014215596370476
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,ID,0.01398014630833906,0.6410570476304152,Average,0.0015985867032153394
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,RU,0.013128017570942284,0.42992856794504786,Average,0.0015011484047178752
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,MX,0.012358139199746349,0.46016980175651695,Average,0.0014131151824508957
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,MY,0.012182185565771773,1.7910790568644104,Average,0.0013929954259440274
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,NL,0.011910005764084724,0.550212025049847,Average,0.0013618725033175906
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,AU,0.011762412609949806,1.327555412635747,Average,0.0013449956803944316
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,TH,0.01088424844115941,1.0981194649057253,Average,0.0012445803104471867
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,LK,0.010846797168103123,1.7263246423271785,Average,0.0012402978726381807
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,EG,0.010050394293036535,0.16915141740200054,Average,0.0011492316549889055
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PL,0.009923295667857376,0.5606431371863304,Below Average,0.0011346983183751706
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,AE,0.00941358858740943,1.234434848803672,Below Average,0.0010764148824677247
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,IT,0.008964252802143703,0.24348471726062412,Below Average,0.0010250347183577001
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,JP,0.008758058541444355,1.0480622647787297,Below Average,0.0010014570392573978
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,ES,0.008502289191199802,0.47495507597475317,Below Average,0.0009722106012464393
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,IQ,0.008343291832073522,0.8842466282689975,Below Average,0.0009540297425816044
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,PE,0.00832127117253589,0.670716089284439,Below Average,0.000951511747937164
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,SG,0.008169326945366134,1.1443263774881398,Below Average,0.0009341373932039079
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BD,0.007950950598487983,0.16253072072696406,Below Average,0.0009091667300422556
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,IE,0.007615356043731356,0.48367891323902656,Below Average,0.0008707925255759253
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,MA,0.006363377537631252,0.30807958699107624,Below Average,0.0007276326366576518
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,BR,0.005978401351414752,0.5620328796405027,Below Average,0.0006836117946173108
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,RO,0.005951073067108928,0.32633592108352294,Below Average,0.0006804868894160741
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,SE,0.005914545396386698,0.23438544642903275,Below Average,0.0006763100626913671
