talent,parrot_id,country,non_home_demand,home_demand,flag
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,EG,0.005,,https://flagicons.lipis.dev/flags/4x3/eg.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,MX,0.004,,https://flagicons.lipis.dev/flags/4x3/mx.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,AR,0.004,,https://flagicons.lipis.dev/flags/4x3/ar.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,TR,0.004,,https://flagicons.lipis.dev/flags/4x3/tr.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,EC,0.004,,https://flagicons.lipis.dev/flags/4x3/ec.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BD,0.003,,https://flagicons.lipis.dev/flags/4x3/bd.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IE,0.003,,https://flagicons.lipis.dev/flags/4x3/ie.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IT,0.003,,https://flagicons.lipis.dev/flags/4x3/it.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,SE,0.003,,https://flagicons.lipis.dev/flags/4x3/se.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,PL,0.003,,https://flagicons.lipis.dev/flags/4x3/pl.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BR,0.003,,https://flagicons.lipis.dev/flags/4x3/br.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CN,0.003,,https://flagicons.lipis.dev/flags/4x3/cn.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,TH,0.003,,https://flagicons.lipis.dev/flags/4x3/th.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,ES,0.003,,https://flagicons.lipis.dev/flags/4x3/es.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,RU,0.003,,https://flagicons.lipis.dev/flags/4x3/ru.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BA,0.003,,https://flagicons.lipis.dev/flags/4x3/ba.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,MY,0.003,,https://flagicons.lipis.dev/flags/4x3/my.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,AT,0.003,,https://flagicons.lipis.dev/flags/4x3/at.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,KE,0.002,,https://flagicons.lipis.dev/flags/4x3/ke.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,AU,0.002,,https://flagicons.lipis.dev/flags/4x3/au.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,DK,0.002,,https://flagicons.lipis.dev/flags/4x3/dk.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,PT,0.002,,https://flagicons.lipis.dev/flags/4x3/pt.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BE,0.002,,https://flagicons.lipis.dev/flags/4x3/be.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IQ,0.002,,https://flagicons.lipis.dev/flags/4x3/iq.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,RO,0.001,,https://flagicons.lipis.dev/flags/4x3/ro.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,MA,0.001,,https://flagicons.lipis.dev/flags/4x3/ma.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CH,0.001,,https://flagicons.lipis.dev/flags/4x3/ch.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,NO,0.001,,https://flagicons.lipis.dev/flags/4x3/no.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,LK,0.001,,https://flagicons.lipis.dev/flags/4x3/lk.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,JO,0.001,,https://flagicons.lipis.dev/flags/4x3/jo.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,SG,0.001,,https://flagicons.lipis.dev/flags/4x3/sg.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,GR,0.001,,https://flagicons.lipis.dev/flags/4x3/gr.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,UA,0.001,,https://flagicons.lipis.dev/flags/4x3/ua.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,MT,0.001,,https://flagicons.lipis.dev/flags/4x3/mt.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IL,0.001,,https://flagicons.lipis.dev/flags/4x3/il.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,NZ,0.001,,https://flagicons.lipis.dev/flags/4x3/nz.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CO,0.001,,https://flagicons.lipis.dev/flags/4x3/co.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,VE,0.001,,https://flagicons.lipis.dev/flags/4x3/ve.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CZ,0.001,,https://flagicons.lipis.dev/flags/4x3/cz.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,FI,0.001,,https://flagicons.lipis.dev/flags/4x3/fi.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IS,0.001,,https://flagicons.lipis.dev/flags/4x3/is.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CL,0,,https://flagicons.lipis.dev/flags/4x3/cl.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,VN,0,,https://flagicons.lipis.dev/flags/4x3/vn.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,CY,0,,https://flagicons.lipis.dev/flags/4x3/cy.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,TN,0,,https://flagicons.lipis.dev/flags/4x3/tn.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,UY,0,,https://flagicons.lipis.dev/flags/4x3/uy.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,SI,0,,https://flagicons.lipis.dev/flags/4x3/si.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,DZ,0,,https://flagicons.lipis.dev/flags/4x3/dz.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,HK,0,,https://flagicons.lipis.dev/flags/4x3/hk.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,TT,0,,https://flagicons.lipis.dev/flags/4x3/tt.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,RS,0,,https://flagicons.lipis.dev/flags/4x3/rs.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,LB,0,,https://flagicons.lipis.dev/flags/4x3/lb.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,LV,0,,https://flagicons.lipis.dev/flags/4x3/lv.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,JM,0,,https://flagicons.lipis.dev/flags/4x3/jm.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,HU,0,,https://flagicons.lipis.dev/flags/4x3/hu.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,MK,0,,https://flagicons.lipis.dev/flags/4x3/mk.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,KR,0,,https://flagicons.lipis.dev/flags/4x3/kr.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,SA,0,,https://flagicons.lipis.dev/flags/4x3/sa.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,HR,0,,https://flagicons.lipis.dev/flags/4x3/hr.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,QA,0,,https://flagicons.lipis.dev/flags/4x3/qa.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,PR,0,,https://flagicons.lipis.dev/flags/4x3/pr.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BG,0,,https://flagicons.lipis.dev/flags/4x3/bg.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,LT,0,,https://flagicons.lipis.dev/flags/4x3/lt.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,SK,0,,https://flagicons.lipis.dev/flags/4x3/sk.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,TW,0,,https://flagicons.lipis.dev/flags/4x3/tw.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,PA,0,,https://flagicons.lipis.dev/flags/4x3/pa.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,OM,0,,https://flagicons.lipis.dev/flags/4x3/om.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,LU,0,,https://flagicons.lipis.dev/flags/4x3/lu.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,PY,0,,https://flagicons.lipis.dev/flags/4x3/py.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BN,0,,https://flagicons.lipis.dev/flags/4x3/bn.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,KW,0,,https://flagicons.lipis.dev/flags/4x3/kw.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,BH,0,,https://flagicons.lipis.dev/flags/4x3/bh.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,IR,0,,https://flagicons.lipis.dev/flags/4x3/ir.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,AL,0,,https://flagicons.lipis.dev/flags/4x3/al.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,WW,,,https://flagicons.lipis.dev/flags/4x3/ww.svg
Funke Akindele,89464fd3-0e69-4d4f-9c9b-311264972daa,NG,,3.087,https://flagicons.lipis.dev/flags/4x3/ng.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,US,0.105,,https://flagicons.lipis.dev/flags/4x3/us.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,GH,0.087,,https://flagicons.lipis.dev/flags/4x3/gh.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,JO,0.054,,https://flagicons.lipis.dev/flags/4x3/jo.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,GB,0.045,,https://flagicons.lipis.dev/flags/4x3/gb.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,TR,0.033,,https://flagicons.lipis.dev/flags/4x3/tr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,FR,0.023,,https://flagicons.lipis.dev/flags/4x3/fr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PE,0.021,,https://flagicons.lipis.dev/flags/4x3/pe.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CA,0.014,,https://flagicons.lipis.dev/flags/4x3/ca.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IN,0.014,,https://flagicons.lipis.dev/flags/4x3/in.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,ZA,0.012,,https://flagicons.lipis.dev/flags/4x3/za.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PK,0.009,,https://flagicons.lipis.dev/flags/4x3/pk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PH,0.008,,https://flagicons.lipis.dev/flags/4x3/ph.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,AR,0.008,,https://flagicons.lipis.dev/flags/4x3/ar.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,TH,0.007,,https://flagicons.lipis.dev/flags/4x3/th.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,DE,0.007,,https://flagicons.lipis.dev/flags/4x3/de.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,EE,0.005,,https://flagicons.lipis.dev/flags/4x3/ee.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IT,0.005,,https://flagicons.lipis.dev/flags/4x3/it.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,NL,0.005,,https://flagicons.lipis.dev/flags/4x3/nl.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,KR,0.005,,https://flagicons.lipis.dev/flags/4x3/kr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,SI,0.004,,https://flagicons.lipis.dev/flags/4x3/si.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,AE,0.004,,https://flagicons.lipis.dev/flags/4x3/ae.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,RO,0.004,,https://flagicons.lipis.dev/flags/4x3/ro.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,EC,0.003,,https://flagicons.lipis.dev/flags/4x3/ec.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,AU,0.003,,https://flagicons.lipis.dev/flags/4x3/au.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,ID,0.003,,https://flagicons.lipis.dev/flags/4x3/id.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,EG,0.003,,https://flagicons.lipis.dev/flags/4x3/eg.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,KE,0.003,,https://flagicons.lipis.dev/flags/4x3/ke.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BD,0.002,,https://flagicons.lipis.dev/flags/4x3/bd.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,MT,0.002,,https://flagicons.lipis.dev/flags/4x3/mt.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BR,0.002,,https://flagicons.lipis.dev/flags/4x3/br.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,MX,0.002,,https://flagicons.lipis.dev/flags/4x3/mx.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,RU,0.002,,https://flagicons.lipis.dev/flags/4x3/ru.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,MY,0.002,,https://flagicons.lipis.dev/flags/4x3/my.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IL,0.002,,https://flagicons.lipis.dev/flags/4x3/il.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CN,0.001,,https://flagicons.lipis.dev/flags/4x3/cn.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,ES,0.001,,https://flagicons.lipis.dev/flags/4x3/es.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,HU,0.001,,https://flagicons.lipis.dev/flags/4x3/hu.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PL,0.001,,https://flagicons.lipis.dev/flags/4x3/pl.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IQ,0.001,,https://flagicons.lipis.dev/flags/4x3/iq.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IE,0.001,,https://flagicons.lipis.dev/flags/4x3/ie.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,AT,0.001,,https://flagicons.lipis.dev/flags/4x3/at.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BE,0.001,,https://flagicons.lipis.dev/flags/4x3/be.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,MA,0.001,,https://flagicons.lipis.dev/flags/4x3/ma.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,LV,0.001,,https://flagicons.lipis.dev/flags/4x3/lv.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,SE,0.001,,https://flagicons.lipis.dev/flags/4x3/se.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,LK,0.001,,https://flagicons.lipis.dev/flags/4x3/lk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CH,0.001,,https://flagicons.lipis.dev/flags/4x3/ch.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,UA,0.001,,https://flagicons.lipis.dev/flags/4x3/ua.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,GR,0.001,,https://flagicons.lipis.dev/flags/4x3/gr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CL,0,,https://flagicons.lipis.dev/flags/4x3/cl.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CO,0,,https://flagicons.lipis.dev/flags/4x3/co.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,DK,0,,https://flagicons.lipis.dev/flags/4x3/dk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,NO,0,,https://flagicons.lipis.dev/flags/4x3/no.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,SG,0,,https://flagicons.lipis.dev/flags/4x3/sg.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,NZ,0,,https://flagicons.lipis.dev/flags/4x3/nz.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,FI,0,,https://flagicons.lipis.dev/flags/4x3/fi.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,DZ,0,,https://flagicons.lipis.dev/flags/4x3/dz.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,LB,0,,https://flagicons.lipis.dev/flags/4x3/lb.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,HR,0,,https://flagicons.lipis.dev/flags/4x3/hr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,HK,0,,https://flagicons.lipis.dev/flags/4x3/hk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,TN,0,,https://flagicons.lipis.dev/flags/4x3/tn.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CZ,0,,https://flagicons.lipis.dev/flags/4x3/cz.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,JM,0,,https://flagicons.lipis.dev/flags/4x3/jm.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,VE,0,,https://flagicons.lipis.dev/flags/4x3/ve.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,SK,0,,https://flagicons.lipis.dev/flags/4x3/sk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PT,0,,https://flagicons.lipis.dev/flags/4x3/pt.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PR,0,,https://flagicons.lipis.dev/flags/4x3/pr.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BG,0,,https://flagicons.lipis.dev/flags/4x3/bg.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,TT,0,,https://flagicons.lipis.dev/flags/4x3/tt.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,LT,0,,https://flagicons.lipis.dev/flags/4x3/lt.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IR,0,,https://flagicons.lipis.dev/flags/4x3/ir.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PA,0,,https://flagicons.lipis.dev/flags/4x3/pa.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,CY,0,,https://flagicons.lipis.dev/flags/4x3/cy.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,SA,0,,https://flagicons.lipis.dev/flags/4x3/sa.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,VN,0,,https://flagicons.lipis.dev/flags/4x3/vn.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,LU,0,,https://flagicons.lipis.dev/flags/4x3/lu.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,RS,0,,https://flagicons.lipis.dev/flags/4x3/rs.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,UY,0,,https://flagicons.lipis.dev/flags/4x3/uy.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,PY,0,,https://flagicons.lipis.dev/flags/4x3/py.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BN,0,,https://flagicons.lipis.dev/flags/4x3/bn.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BA,0,,https://flagicons.lipis.dev/flags/4x3/ba.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,MK,0,,https://flagicons.lipis.dev/flags/4x3/mk.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,QA,0,,https://flagicons.lipis.dev/flags/4x3/qa.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,KW,0,,https://flagicons.lipis.dev/flags/4x3/kw.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,BH,0,,https://flagicons.lipis.dev/flags/4x3/bh.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,OM,0,,https://flagicons.lipis.dev/flags/4x3/om.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,JP,0,,https://flagicons.lipis.dev/flags/4x3/jp.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,IS,0,,https://flagicons.lipis.dev/flags/4x3/is.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,AL,0,,https://flagicons.lipis.dev/flags/4x3/al.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,TW,0,,https://flagicons.lipis.dev/flags/4x3/tw.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,WW,,,https://flagicons.lipis.dev/flags/4x3/ww.svg
Genevieve Nnaji,f33af750-80c6-427d-80a4-8248c6512fb6,NG,,1.767,https://flagicons.lipis.dev/flags/4x3/ng.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,US,2.015,,https://flagicons.lipis.dev/flags/4x3/us.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,NG,1.049,,https://flagicons.lipis.dev/flags/4x3/ng.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,GH,0.942,,https://flagicons.lipis.dev/flags/4x3/gh.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,CA,0.81,,https://flagicons.lipis.dev/flags/4x3/ca.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,ZA,0.762,,https://flagicons.lipis.dev/flags/4x3/za.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,KE,0.692,,https://flagicons.lipis.dev/flags/4x3/ke.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,AU,0.692,,https://flagicons.lipis.dev/flags/4x3/au.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,FR,0.685,,https://flagicons.lipis.dev/flags/4x3/fr.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,IE,0.632,,https://flagicons.lipis.dev/flags/4x3/ie.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,DE,0.567,,https://flagicons.lipis.dev/flags/4x3/de.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,SE,0.504,,https://flagicons.lipis.dev/flags/4x3/se.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,NL,0.497,,https://flagicons.lipis.dev/flags/4x3/nl.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,NZ,0.47,,https://flagicons.lipis.dev/flags/4x3/nz.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,DK,0.449,,https://flagicons.lipis.dev/flags/4x3/dk.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,NO,0.428,,https://flagicons.lipis.dev/flags/4x3/no.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,IT,0.42,,https://flagicons.lipis.dev/flags/4x3/it.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,HU,0.412,,https://flagicons.lipis.dev/flags/4x3/hu.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,RU,0.405,,https://flagicons.lipis.dev/flags/4x3/ru.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,BR,0.39,,https://flagicons.lipis.dev/flags/4x3/br.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,BE,0.378,,https://flagicons.lipis.dev/flags/4x3/be.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,AE,0.353,,https://flagicons.lipis.dev/flags/4x3/ae.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,CH,0.349,,https://flagicons.lipis.dev/flags/4x3/ch.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,ES,0.342,,https://flagicons.lipis.dev/flags/4x3/es.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,FI,0.333,,https://flagicons.lipis.dev/flags/4x3/fi.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,MX,0.312,,https://flagicons.lipis.dev/flags/4x3/mx.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,PT,0.305,,https://flagicons.lipis.dev/flags/4x3/pt.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,IN,0.266,,https://flagicons.lipis.dev/flags/4x3/in.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,PL,0.255,,https://flagicons.lipis.dev/flags/4x3/pl.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,AT,0.252,,https://flagicons.lipis.dev/flags/4x3/at.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,SG,0.248,,https://flagicons.lipis.dev/flags/4x3/sg.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,PH,0.229,,https://flagicons.lipis.dev/flags/4x3/ph.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,RO,0.225,,https://flagicons.lipis.dev/flags/4x3/ro.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,MY,0.223,,https://flagicons.lipis.dev/flags/4x3/my.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,AR,0.206,,https://flagicons.lipis.dev/flags/4x3/ar.svg
Idris Elba,7254d60d-c365-4c19-8df5-cac59d4910a0,GR,0.201,,https://flagicons.lipis.dev/flags/4x3/gr.svg
