parrot_id,short_id,name,content_type,home_country,country,average_demand,peak_demand,market_standing,market_travelability_index
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,IL,0.0011564143135483012,0.00739133112520447,Below Average,0.0001632657334656696
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,AT,0.0010493650284176567,0.006606181340549326,Below Average,0.0001481522228068444
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,CH,0.0010340826583442849,0.005412252700735789,Below Average,0.00014599461603054378
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,GR,0.0009396565840145894,0.005918384448120786,Below Average,0.0001326632847739996
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,NO,0.0007732764481244155,0.004961898737756486,Below Average,0.00010917328244353948
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,IE,0.0007732489196743321,0.0049006981132002385,Below Average,0.00010916939590171672
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,JO,0.0007609644415992268,0.004697470722796161,Below Average,0.00010743503971148507
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,SG,0.0007582857568476219,0.004940336492395951,Below Average,0.00010705685567694803
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,NZ,0.0007360738878209548,0.0047815247451297406,Below Average,0.00010392092329891047
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,EC,0.0007300459475645054,0.022860232283499704,Below Average,0.00010306988221810898
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,BA,0.0006960470348840813,0.12757036062746643,Below Average,9.82698228010194e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,CL,0.0006922035010364714,0.005247013563005709,Below Average,9.772718218737575e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,DZ,0.0006818206575052906,0.003595958559379957,Below Average,9.626130395954915e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,LU,0.0006770122734815398,0.14441953177321465,Below Average,9.558244316093667e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,VE,0.0006535853671852577,0.007410270779188709,Below Average,9.227496850026934e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,FI,0.0006356619528440218,0.004010964982784419,Below Average,8.974449187580411e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,HK,0.000542340132406893,0.0035314309751854705,Below Average,7.656906220192801e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,CZ,0.0005103072104171503,0.01142414377671057,Below Average,7.204656672393903e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,LB,0.0004953206743742082,0.0025789478373132464,Below Average,6.99307266046197e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,SI,0.00048459592069667487,0.03590724519281306,Below Average,6.841657656783188e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,JM,0.00045011225270947516,0.0029324653690326647,Below Average,6.354807807161221e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,PT,0.0004325683631697645,0.06687205119636404,Below Average,6.107118379593278e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,PR,0.0003587736115391022,0.0023026412201183756,Below Average,5.065263906698623e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,HR,0.0003270553282646739,0.002129626796267382,Below Average,4.617456514278699e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,HU,0.0003132675653383719,0.0020180712274559948,Below Average,4.42279710885277e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,BG,0.0002820524695027419,0.0018375681195875698,Below Average,3.982093854223568e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,ID,0.0002563578468434448,0.04154322348458372,Below Average,3.6193301487379614e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,SK,0.00023072264201433684,0.0014769492495757596,Below Average,3.257405320418879e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,TT,0.00019306011913934967,0.0012561621863032228,Below Average,2.725675528655496e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,LT,0.0001780417524654263,0.001146026885150314,Below Average,2.51364212317551e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,PA,0.00017657240340129994,0.0012170914431173408,Below Average,2.4928974514898403e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,SA,0.00017413617909897437,0.002798143079207263,Below Average,2.4585021709276665e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,LV,0.00014400337623910625,0.0009333740821036075,Below Average,2.0330790243395288e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,CY,0.00013746807044072215,0.0008952850858080528,Below Average,1.9408117908666305e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,PY,0.00012258681885480966,0.001389887576217289,Below Average,1.7307142136750905e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,EE,0.00010483685263870524,0.0006799208626860696,Below Average,1.4801153392655251e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,UY,7.086063264780107e-05,0.0008017585020428963,Below Average,1.0004297791495121e-05
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,MT,6.314680774494719e-05,0.00039819140534064543,Below Average,8.915238908501985e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,BN,2.669635097017456e-05,0.0001739182305427527,Below Average,3.7690637956812526e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,VN,2.4253665865095795e-05,0.0003364524344652178,Below Average,3.4241988362683356e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,KW,2.3895941182491014e-05,0.00038404079594724473,Below Average,3.3736942878551997e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,QA,1.691145881651005e-05,0.00022300416208652956,Below Average,2.3876059776361927e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,BH,1.1367477904595578e-05,0.0001461696897216132,Below Average,1.604891599840157e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,IR,1.0668823291474254e-05,0.00017143033817035284,Below Average,1.5062536320166446e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,OM,9.686688650525309e-06,0.00015564243288989057,Below Average,1.3675931790648278e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,RS,9.565956789604597e-06,0.0001327893711593342,Below Average,1.3505479249591314e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,MK,8.313461310790313e-06,0.00011540028684084997,Below Average,1.1737171899748848e-06
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,IS,2.578418242009138e-07,7.296217892238383e-06,Below Average,3.640281346667207e-08
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,KR,0.0,0.0,Below Average,0.0
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,AL,0.0,0.0,Below Average,0.0
3395c558-d147-4146-9ee2-ec07d58210db,867223115,Richard Mofe-Damijo,talent,NG,TW,0.0,0.0,Below Average,0.0
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,GB,15.96237689609753,77.1810099325886,Outstanding,0.9999999999999991
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,US,14.799424060748077,83.15696292075458,Outstanding,0.9271441312957731
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,NG,13.110707946835547,71.59112357881561,Outstanding,0.8213506066280662
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,FR,7.600584227687181,55.38094291885521,Good,0.4761561687937189
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,GH,6.600263648200505,52.72962090385987,Good,0.41348877370600906
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,ZA,6.588595960992373,45.986412212394896,Good,0.41275782446930837
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CA,4.856864728238821,37.37300711493047,Good,0.30426951824613413
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,WW,3.9179055220516417,25.72400344261409,Good,0.24544624823446468
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,KE,3.4373305295314878,36.387636517711684,Good,0.2153395169094047
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,AU,3.2831531862184073,35.71157712440808,Good,0.20568072083431807
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IE,2.8724969821973714,40.98261055430646,Good,0.17995421364218225
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,DE,2.5278402424735353,16.38315716752839,Good,0.15836239545825645
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,NL,2.293553413300153,19.457108410241283,Good,0.1436849554567827
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,LK,2.2688049183364303,29.868007524815354,Good,0.14213452878005306
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BE,2.1256453464809404,21.42175471298364,Good,0.1331659664671002
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,SE,1.9444887839193759,20.816799047210885,Average,0.12181699483582306
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BR,1.9383535615217737,20.02203409084925,Average,0.12143263964627093
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,AE,1.837441503906032,36.60238689724374,Average,0.11511077052410952
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CH,1.8094727084555005,20.988023927580162,Average,0.11335860067919318
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IT,1.6641942329550254,13.99686913274806,Average,0.10425729474924784
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IN,1.648815978201127,21.19930816286068,Average,0.10329388843112874
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,NO,1.60768433204583,22.167091984673124,Average,0.1007171013759783
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,RU,1.574419869295044,8.23347379241678,Average,0.09863317221133625
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,ES,1.5137457810692942,20.335362743953606,Average,0.09483210369749961
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,NZ,1.4703061975515435,33.17619804636135,Average,0.09211073057114706
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,DK,1.4224056459170416,24.676773309743577,Average,0.08910988978494731
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,MY,1.3854949083904353,23.22215366354291,Average,0.08679753130808225
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PT,1.2163943274207265,19.987693374502363,Average,0.07620383451277288
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,SG,1.191716215931804,28.28287031068413,Average,0.07465781717152367
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PH,1.1061904964012121,12.394312733030196,Average,0.06929986076645339
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,MX,1.0482054530055205,13.176112911755537,Average,0.06566725368211197
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,JM,0.9786769055998227,47.8557110365971,Average,0.061311477104583845
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,HK,0.936779112691455,24.784842856486584,Average,0.058686693015028185
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,HU,0.9336424892709164,18.23057152116106,Average,0.05849019199008964
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,AT,0.9244016875746671,14.291463895922874,Average,0.057911280606377825
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PK,0.8710769663176303,9.014083457918188,Average,0.05457063017542142
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,MA,0.8544437216173992,14.214940790579089,Average,0.05352860211102347
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PL,0.8361341386872226,10.268555698198917,Average,0.0523815559631122
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,JP,0.8222381916792597,16.068621232584395,Average,0.05151101224030609
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,RO,0.7591740050412173,18.89579602336595,Average,0.04756021048637305
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,KR,0.6144389567538852,14.224863634550799,Average,0.038492948810405686
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,AR,0.6050676203832863,9.179266429560785,Average,0.03790585978026946
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,GR,0.6050149280134569,11.605981098233634,Average,0.03790255874495546
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,TT,0.5929888471393499,36.43544829296284,Average,0.03714915710857089
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,EG,0.5830608295978268,10.593629950608605,Average,0.036527193499633036
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CN,0.5337977616622118,13.923986221134422,Average,0.033440994730096485
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,UA,0.5320350673779122,6.638830261537987,Average,0.03333056667193363
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CZ,0.5215062159022729,9.700144707477488,Average,0.03267096243227848
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,FI,0.5175671982918352,15.838877446792496,Average,0.032424193568463426
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,HR,0.49628414546960276,14.718083546075809,Average,0.031090867525558397
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,SA,0.44868520823347957,10.913811757142753,Average,0.02810892207057042
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,TR,0.4372619943580786,5.8021396827661285,Average,0.0273932884309341
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,TH,0.4332191932103674,6.418944897978708,Average,0.02714001780751588
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,ID,0.39111987726647424,6.729187091055639,Average,0.02450260884155007
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CO,0.3828334749163152,6.943238827159141,Average,0.023983488011106273
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,RS,0.3587387067172928,15.38296287244635,Average,0.022474015558735284
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,TW,0.35592305469005453,8.165644055537012,Average,0.022297622528701853
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,QA,0.32489281537711445,19.9013634805433,Average,0.02035366145605444
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PR,0.29923982342536354,25.444463479490565,Average,0.01874657047463409
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BD,0.2560243587090719,4.924106744979436,Average,0.016039237788681982
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CL,0.22845797702293824,5.904285621572698,Average,0.014312278084273983
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PE,0.2258489510129739,4.540781490539638,Average,0.014148829618738616
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,OM,0.21749874579823397,14.68513769609497,Average,0.013625711710353596
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,SK,0.21558468854059232,6.862656794676171,Average,0.013505801168828317
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PA,0.19850412930995387,21.461200810188593,Average,0.012435750051640732
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,VE,0.1674595152851071,5.232142483751502,Average,0.010490888441936698
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IL,0.1565463628130622,1.9670692201130302,Average,0.00980720877799436
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IR,0.15309383791901418,1.9746719058238242,Average,0.009590917374995846
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,TN,0.148296321306058,6.11664474452733,Average,0.009290365856623349
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BA,0.13762821996350202,5.799919679528421,Average,0.008622037987158989
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BG,0.11633226791346826,4.613516855657591,Average,0.007287903842309913
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,KW,0.1097367150485562,14.468224369277914,Average,0.006874710186512665
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IS,0.10555300134238631,11.49624407631101,Average,0.006612611770130032
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,MK,0.09861178953545063,2.868880057672507,Average,0.006177763510869054
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,DZ,0.08940995978175646,2.7198849213500806,Average,0.005601293614587892
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,VN,0.0801881627447508,2.2511399286329747,Average,0.005023572821686416
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,LT,0.07686735493642691,5.293254292842329,Average,0.004815533140006193
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,EE,0.07232003265687756,2.8269598208444515,Average,0.004530655624010372
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,EC,0.06830308904324955,1.2541625268373826,Average,0.004279004905588226
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,IQ,0.06818919281058497,0.6895626144132112,Average,0.004271869612805331
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,SI,0.06090324719485147,2.384009305989417,Average,0.0038154247071901302
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,LB,0.05164302602544786,0.9498672476109896,Average,0.0032352967456916433
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,JO,0.041650444910069515,1.9281221929899643,Average,0.002609288402421581
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,UY,0.04124705487789266,0.8402101433995344,Average,0.0025840171013614315
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BH,0.035287317886490865,7.896785539061606,Average,0.0022106556007406297
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,LU,0.033478549048023595,1.2268875997963802,Average,0.0020973410956239467
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,LV,0.020139979691738825,1.347745959477146,Average,0.001261715584266314
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,PY,0.019026818882197444,0.4996718697471144,Average,0.0011919790521203073
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,CY,0.008433071432168333,0.40437486391544897,Below Average,0.0005283092541330756
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,BN,0.005191834110068158,0.6338746540168287,Below Average,0.00032525444950102947
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,MT,0.00441921622617508,0.023491811448059494,Below Average,0.00027685201614651025
38ee49a9-3e89-4a80-8c6b-da97e9a9c446,4059503986,Damson Idris,talent,GB,AL,0.0003431973805257387,0.0567726388178349,Below Average,2.1500393253441036e-05
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,US,29.990152473388527,107.94852113315297,Outstanding,0.9999999999999994
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,BR,10.061979040682854,98.30819675986864,Outstanding,0.3355094326249674
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,ZA,9.735118637892752,90.64492863251198,Outstanding,0.32461050828371446
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,NG,8.377912829769794,44.58631544332143,Outstanding,0.27935545966976494
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,CA,7.315726053814251,43.34981584981962,Good,0.24393760786330732
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,GB,6.6230547490640745,43.2875507448251,Good,0.22084098288399748
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,FR,6.144228127694272,68.74554736429863,Good,0.20487485460923516
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,WW,5.148007023747855,26.359123054643806,Good,0.17165658054976168
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,MX,5.027005077141524,64.73085573047972,Good,0.16762185792827114
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,AU,4.312252800639576,50.95604813601224,Good,0.14378895887461757
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,IT,4.299415877379471,30.959004145133342,Good,0.14336092092877867
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,DE,3.998867499479005,30.655749588026158,Good,0.13333935207656444
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,ES,3.1957916076938724,26.667515490301476,Good,0.10656136578597343
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,AR,2.909484733508564,30.073182282123938,Good,0.09701466960163893
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,PT,2.6646330070086677,41.888078139458386,Good,0.08885026541205826
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,PH,2.626134638870032,26.405946558171,Good,0.08756656509833705
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,CO,2.4037942661196205,25.679480400238955,Good,0.08015278576034593
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,NL,2.0740185172428323,34.700602582063595,Good,0.06915665130689787
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,KE,1.9837420692546623,26.690475416339687,Average,0.06614644827214251
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,RU,1.965557723651891,7.295634636073498,Average,0.06554010438579826
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,IE,1.651446569185492,54.134364110306194,Average,0.055066294532876627
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,GH,1.159677191733447,22.483422754021326,Average,0.03866859939316663
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,IN,1.0488260053317262,7.9106537316580186,Average,0.03497234654816748
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,CL,1.00519177749936,11.54227886162794,Average,0.03351739469785312
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,BE,0.9904213211125849,14.06001176579708,Average,0.03302488448471294
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,PL,0.8017766655059694,7.097865059618741,Average,0.02673466452754509
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,AT,0.7781922391062427,16.176628150948407,Average,0.025948258842523848
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,PE,0.7506973435620955,15.635667774253161,Average,0.02503146138480687
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,SE,0.711830429888439,8.899570030927963,Average,0.023735472186080898
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,NZ,0.6936685856079503,28.872110928790384,Average,0.0231298785900962
4258e611-29c5-45b9-ac91-71dffad64d99,4241968704,Viola Davis,talent,US,JP,0.6800600663256373,4.828358027940774,Average,0.022676112331508874
